class,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32,x33,y33,z33,x34,y34,z34,x35,y35,z35,x36,y36,z36,x37,y37,z37,x38,y38,z38,x39,y39,z39,x40,y40,z40,x41,y41,z41,x42,y42,z42,x43,y44,z45,x46,y46,z46
pushUp,0.605343282,0.738947749,-0.301470488,0.999509275,0.615103364,0.740324557,-0.314337134,0.999359012,0.617510438,0.737481594,-0.314362735,0.999400258,0.620076418,0.734375596,-0.314460993,0.999482095,0.609543443,0.741623342,-0.334745973,0.999580383,0.608059943,0.739833057,-0.334812671,0.999583006,0.606525838,0.737673283,-0.334818929,0.999554753,0.624416053,0.707090974,-0.304545105,0.999188244,0.604049444,0.711489081,-0.395262092,0.999286473,0.603238046,0.715421915,-0.286517918,0.998886704,0.598010898,0.718228936,-0.312449366,0.998847187,0.621993303,0.575119019,-0.217068434,0.998883009,0.534198523,0.63558656,-0.369814098,0.999062955,0.638395309,0.520688176,-0.007695903,0.085485898,0.455595315,0.614443779,-0.304717302,0.957526684,0.627317965,0.644907713,0.107221588,0.071115397,0.465550721,0.739919186,-0.256057084,0.879617274,0.638704717,0.673892915,0.106286466,0.096519031,0.474430948,0.765699267,-0.283778787,0.853810251,0.632010698,0.675776184,0.082936928,0.103946202,0.485473812,0.757282794,-0.296886355,0.850556433,0.62400645,0.666704535,0.100411162,0.109122992,0.482959181,0.748649597,-0.260059595,0.774052262,0.485648394,0.547729135,0.072366573,0.998611391,0.447778225,0.57271558,-0.072210997,0.999685287,0.408721834,0.534291863,0.328402907,0.079002239,0.368591934,0.530751169,0.211631253,0.824317336,0.351897389,0.495031834,0.613057435,0.314011365,0.318671048,0.486717701,0.494077444,0.958122075,0.343904912,0.457407117,0.645585239,0.504608631,0.3110044,0.463572979,0.525795817,0.925237775,0.348670483,0.542764544,0.643480659,0.327715367,0.309522092,0.542721629,0.511266768,0.866714954
pushUp,0.605203032,0.732226968,-0.299495995,0.999513865,0.615028024,0.734564066,-0.312657952,0.999361217,0.617478549,0.732061327,-0.312681168,0.999403536,0.620070219,0.729256868,-0.312781274,0.99948287,0.609515071,0.73612076,-0.333403558,0.999583602,0.608060062,0.734656096,-0.333469093,0.999586761,0.606529355,0.732753575,-0.333473384,0.999557853,0.624627233,0.703064203,-0.304502189,0.999192476,0.604162931,0.707667291,-0.395318925,0.999288201,0.603266597,0.710292161,-0.284893781,0.998890698,0.598054051,0.712928832,-0.311297834,0.998855948,0.62246722,0.569893956,-0.218304873,0.998886406,0.534263372,0.634063065,-0.373339206,0.999077797,0.637519479,0.520619631,-0.005210112,0.085304514,0.455932468,0.614612401,-0.316003472,0.957864463,0.627316892,0.643260598,0.11400684,0.068879001,0.46549648,0.739051878,-0.27455318,0.880637288,0.638683498,0.673181415,0.114447691,0.094842501,0.474309504,0.764517307,-0.303735018,0.855019331,0.63177979,0.675015032,0.089719489,0.102128066,0.485278428,0.756237388,-0.31653592,0.85158968,0.623827517,0.666473627,0.107013606,0.107274592,0.482845545,0.747694731,-0.278699398,0.774990082,0.485623121,0.545459986,0.072727337,0.998614848,0.447749555,0.571762085,-0.07257165,0.999684215,0.408832788,0.533801079,0.331448466,0.079084396,0.368676037,0.530963957,0.212409899,0.824234068,0.351457059,0.492591053,0.619667172,0.314404339,0.31829676,0.485724092,0.496917248,0.958031178,0.34367761,0.457251877,0.652380049,0.504584968,0.309931099,0.461622149,0.528829157,0.925005674,0.348221987,0.543401122,0.652432919,0.322375387,0.30912894,0.542729735,0.517197788,0.863838673
pushUp,0.605433345,0.730196953,-0.292674661,0.99951005,0.615329564,0.73246187,-0.306010634,0.999353528,0.617785871,0.729969084,-0.30604589,0.999398291,0.620414495,0.727145731,-0.306153119,0.999477506,0.609887421,0.733790576,-0.327297896,0.999576867,0.608501494,0.732252061,-0.327361345,0.999581277,0.607045949,0.73030591,-0.327358127,0.999551237,0.624865651,0.700460434,-0.300396621,0.999190331,0.604890406,0.70457983,-0.393487275,0.999275684,0.603552341,0.708204865,-0.278813809,0.998890519,0.598460376,0.71076107,-0.305915534,0.998856843,0.62301147,0.565398157,-0.218318194,0.998890817,0.534947574,0.632211924,-0.372793257,0.999081731,0.636397243,0.5202443,-0.006012872,0.084707297,0.455940574,0.614278018,-0.316628397,0.957360923,0.625982761,0.643285751,0.111325428,0.065403163,0.465495288,0.738277793,-0.272261024,0.87860471,0.637266874,0.673122346,0.111454591,0.091174558,0.474296659,0.763385534,-0.300725788,0.852164865,0.628767431,0.675014853,0.087527797,0.098187968,0.485167116,0.755408883,-0.31231299,0.848293304,0.621599972,0.666462719,0.104560398,0.103131279,0.48277083,0.746747255,-0.276077896,0.770565629,0.485495418,0.543276608,0.073179737,0.998628736,0.447821766,0.570869088,-0.073027059,0.999686301,0.40947777,0.533630252,0.328696936,0.077425599,0.367658496,0.530869722,0.210311204,0.822257698,0.351439595,0.491171002,0.610541701,0.312407047,0.318171203,0.484801263,0.49014163,0.957796454,0.343472868,0.456470579,0.642334521,0.504432082,0.309882343,0.45957908,0.521493316,0.924980402,0.34813571,0.54335928,0.64207685,0.314189732,0.309196919,0.542178631,0.511202216,0.859749734
pushUp,0.605465591,0.724156976,-0.285056293,0.999500692,0.61543262,0.726854205,-0.297529638,0.999338627,0.617872,0.724381089,-0.297561675,0.99938339,0.620483518,0.721620917,-0.297671586,0.9994663,0.610151529,0.728833318,-0.31859985,0.999565899,0.608874619,0.727739215,-0.318654239,0.999570072,0.607525527,0.726237476,-0.318647832,0.999540329,0.624977946,0.695908368,-0.291195303,0.999175072,0.605694413,0.701486528,-0.383918315,0.999250531,0.603824914,0.703269184,-0.271181971,0.998867691,0.598743796,0.706265569,-0.298147619,0.998834252,0.624085903,0.561177552,-0.214390785,0.998890996,0.536391616,0.628427744,-0.369268745,0.999090731,0.636345685,0.520215392,-0.003241114,0.085324936,0.456679165,0.61270076,-0.320684701,0.957999766,0.626477957,0.642557144,0.119477548,0.063165158,0.465454817,0.737435222,-0.292400688,0.880324066,0.637932718,0.672387183,0.122045159,0.088872686,0.47429648,0.762307286,-0.32342571,0.853102982,0.629153311,0.674389958,0.09710481,0.095766388,0.485157788,0.753799677,-0.334807158,0.849198163,0.621601939,0.667418182,0.112611011,0.10063494,0.482747644,0.744989157,-0.29677099,0.771297574,0.484917313,0.539253891,0.073408246,0.998635471,0.447584718,0.568851471,-0.073262766,0.999683082,0.408808321,0.531202674,0.326928794,0.077031933,0.376315773,0.519074857,0.20819059,0.822193742,0.35074091,0.488994062,0.606893659,0.310800433,0.318129838,0.484242201,0.48990798,0.957221568,0.342921555,0.456628382,0.638910234,0.504176795,0.309782773,0.459787995,0.521223426,0.924297869,0.347951382,0.543736994,0.636328816,0.308979541,0.310200274,0.541463077,0.506980181,0.857292175
pushUp,0.605510354,0.72137928,-0.281528234,0.999482512,0.615548432,0.723913848,-0.293917835,0.999314547,0.617957115,0.721492529,-0.293959022,0.99935776,0.620547652,0.71876049,-0.294071734,0.99944818,0.610490441,0.72586441,-0.316614956,0.999549687,0.609329581,0.724838257,-0.316669911,0.999552667,0.608092368,0.723420024,-0.316672474,0.99952507,0.624973714,0.693069696,-0.288637996,0.999147177,0.606408954,0.698545814,-0.385261446,0.999212921,0.603870928,0.700487435,-0.267756224,0.998832524,0.598905504,0.703195989,-0.296712965,0.99880445,0.624609768,0.556893051,-0.213144988,0.998887658,0.538553059,0.623719811,-0.37304002,0.999093115,0.6336869,0.521812081,-0.0030236,0.08559604,0.457024813,0.611867845,-0.335018903,0.959036291,0.626469612,0.643091679,0.116500638,0.061786897,0.46551919,0.737326384,-0.315523654,0.883620203,0.63776052,0.672385573,0.118224084,0.087944217,0.474456698,0.762137592,-0.350457817,0.856020749,0.629083693,0.674654603,0.09605217,0.094868794,0.485394955,0.753411591,-0.362558872,0.851973712,0.621645868,0.667740285,0.110476077,0.099357143,0.483002365,0.74472791,-0.320503414,0.774777651,0.484529912,0.536373794,0.073337384,0.998664796,0.447034597,0.565711975,-0.073192306,0.999681711,0.406846911,0.528455138,0.327070773,0.076678105,0.378344268,0.515667975,0.214054912,0.817225754,0.35017556,0.48748225,0.615180135,0.309068501,0.31732145,0.484327585,0.502790511,0.955374062,0.338865519,0.452702075,0.647596478,0.50360775,0.308253318,0.459947318,0.534320474,0.923439205,0.34746787,0.540262103,0.645475984,0.302587837,0.310148895,0.541767299,0.523296475,0.851497054
pushUp,0.605440021,0.721340418,-0.286501825,0.99951309,0.615444779,0.722603798,-0.298545212,0.999356151,0.617800832,0.720309615,-0.298580676,0.99939549,0.620322287,0.717702031,-0.298691124,0.999483049,0.61049068,0.723588705,-0.320560753,0.999576271,0.609343767,0.722038329,-0.320619404,0.999577522,0.608135998,0.720117271,-0.320618093,0.999553025,0.624731064,0.69051981,-0.2908898,0.999202788,0.60650599,0.693436623,-0.385333687,0.999256611,0.60367763,0.700395942,-0.271945,0.998905301,0.598881006,0.70230639,-0.299870968,0.998878539,0.625780284,0.555588305,-0.214668944,0.998932242,0.54137361,0.617536128,-0.372843832,0.999135554,0.633926451,0.521812797,-0.009424623,0.086890891,0.458838075,0.610455632,-0.335604966,0.96107465,0.627254128,0.642884851,0.106731437,0.060431924,0.465519607,0.737146854,-0.321400076,0.888991117,0.638127148,0.672264218,0.107635617,0.086538218,0.474385113,0.762160718,-0.355296791,0.860728383,0.628922701,0.673791349,0.084048219,0.093637154,0.485409111,0.753454685,-0.366294056,0.856836975,0.621214271,0.667764604,0.100017585,0.097967222,0.483132839,0.744770586,-0.325954616,0.780961454,0.484671503,0.533951879,0.073324472,0.998728871,0.447163343,0.562350631,-0.073180646,0.99969697,0.406868547,0.527080774,0.313961893,0.075483695,0.380852252,0.51443249,0.209427759,0.817668319,0.349952102,0.487254113,0.585588276,0.306787759,0.316784024,0.48448512,0.483519703,0.955524504,0.338893384,0.453272671,0.615663886,0.503833055,0.307493001,0.460066229,0.51255399,0.924575865,0.347404033,0.540744781,0.611394286,0.299659282,0.310127437,0.543123543,0.503136158,0.852945089
pushUp,0.604927063,0.7155509,-0.292130172,0.99954015,0.614811897,0.716498971,-0.304246873,0.999390602,0.617067754,0.714302123,-0.304262549,0.999426246,0.61947906,0.711903274,-0.304368079,0.999511302,0.610302866,0.717649102,-0.327024221,0.999599934,0.609263301,0.716326833,-0.327094376,0.999600351,0.608116627,0.714636505,-0.327093571,0.999578655,0.624430299,0.685571253,-0.297137171,0.999248505,0.606554389,0.688964427,-0.395096093,0.999295831,0.603206217,0.69546032,-0.277725279,0.998964429,0.598721147,0.697404742,-0.306803346,0.99894011,0.626566529,0.552563846,-0.220650271,0.998968005,0.542077363,0.613479793,-0.378896415,0.999180317,0.634072125,0.521814704,-0.012267111,0.088845044,0.460014641,0.608492732,-0.344461322,0.963208616,0.627988338,0.64020133,0.106536888,0.059797212,0.465529442,0.737152696,-0.329109788,0.893951178,0.638490379,0.670256376,0.107600987,0.085611537,0.474665076,0.762164831,-0.363784969,0.865041673,0.628481865,0.670924664,0.083699472,0.092849538,0.485644639,0.753320336,-0.374889195,0.861217856,0.62054038,0.667091131,0.099717781,0.097093746,0.483270794,0.744698584,-0.333628953,0.786375165,0.484564155,0.53130573,0.073338412,0.998779774,0.447220951,0.559262991,-0.073197722,0.999709189,0.406967402,0.526892781,0.315254956,0.075251549,0.382169902,0.514098048,0.210906535,0.819145322,0.349865675,0.487367004,0.598175287,0.305556834,0.316809088,0.484513521,0.490614086,0.955637693,0.339130044,0.453533858,0.62961787,0.502488554,0.307521522,0.460133493,0.520665407,0.925022066,0.348284543,0.53995657,0.625225365,0.299062848,0.310376585,0.544186175,0.509261727,0.854233444
pushUp,0.604292631,0.709929049,-0.300570428,0.99956876,0.614079297,0.710651457,-0.311623424,0.99942863,0.616214693,0.708498955,-0.31164664,0.999460042,0.618472219,0.706204414,-0.311760426,0.999542892,0.609861493,0.71178174,-0.334745646,0.999625504,0.608908176,0.710523963,-0.334815174,0.999624133,0.60782373,0.708920062,-0.334815353,0.999605834,0.623693407,0.679836512,-0.301586449,0.999300003,0.606500626,0.68370527,-0.401505858,0.999338031,0.602671504,0.690451205,-0.28523165,0.999031544,0.598391652,0.692611754,-0.314758956,0.999006331,0.627959609,0.548480034,-0.225025296,0.99900347,0.543005288,0.605434477,-0.380876362,0.999216497,0.635202885,0.521721125,-0.01876477,0.090290405,0.461167961,0.604287744,-0.349760056,0.965084314,0.629219174,0.637786329,0.104646623,0.05833837,0.465611786,0.737159193,-0.342746049,0.898574293,0.638813734,0.665664196,0.105409339,0.08327356,0.474898189,0.762258649,-0.379280031,0.868790567,0.628785491,0.665434837,0.08182174,0.090628155,0.48604998,0.753277183,-0.38991943,0.865225136,0.620746493,0.66359663,0.097849891,0.094749071,0.483680069,0.744558394,-0.347451538,0.791304111,0.485662848,0.528992653,0.073051564,0.998828471,0.447847545,0.55486542,-0.072913982,0.999721646,0.408080339,0.526926577,0.315477699,0.075550675,0.383156598,0.513690591,0.211984947,0.817483306,0.351999193,0.48753196,0.603554904,0.306570232,0.317318529,0.48452726,0.494052231,0.954942584,0.344454497,0.452428341,0.635490298,0.505138695,0.307795048,0.460126996,0.524421573,0.92498666,0.352252185,0.535577059,0.630822539,0.29915297,0.310554624,0.544411421,0.511360943,0.854107141
pushUp,0.604188621,0.708669007,-0.301616728,0.999596238,0.613834381,0.708666146,-0.312702954,0.999464393,0.615890503,0.706339538,-0.312727779,0.999492764,0.618071437,0.703931749,-0.312840164,0.999572575,0.609812856,0.709798574,-0.335547566,0.999649346,0.608892202,0.708359003,-0.335619986,0.999646783,0.607822061,0.706601739,-0.335621029,0.999630928,0.623468339,0.676957011,-0.302381724,0.999347925,0.606542587,0.680295408,-0.401459455,0.999377668,0.602380872,0.688013434,-0.286212802,0.99909538,0.598270833,0.689983785,-0.315404475,0.999070108,0.630556583,0.544026732,-0.225165561,0.999030352,0.54324913,0.601767302,-0.379424959,0.999244153,0.63536346,0.51912725,-0.018317472,0.088222809,0.461105734,0.601869524,-0.341885835,0.965643704,0.630262196,0.628705442,0.103707336,0.056541115,0.465578318,0.736988664,-0.325873643,0.900782406,0.638809919,0.656214654,0.103848241,0.081213541,0.474963963,0.762211204,-0.360603958,0.870728731,0.629673839,0.653503776,0.080470614,0.088578209,0.48623243,0.752152681,-0.371581227,0.867364883,0.621436238,0.65307653,0.096968636,0.092611939,0.483759403,0.743312657,-0.330479652,0.793529212,0.487174094,0.527693748,0.073060408,0.998858511,0.44847554,0.553120315,-0.072922051,0.999730945,0.409953982,0.526901662,0.316041648,0.074280836,0.375012219,0.518565655,0.211606741,0.813053846,0.35250634,0.487754345,0.603380263,0.303468764,0.317503989,0.484282464,0.492172301,0.953801513,0.345522463,0.450302601,0.635303259,0.503546894,0.30792591,0.459972262,0.522640347,0.924166977,0.352950513,0.533148587,0.631039023,0.295975477,0.310867071,0.545283735,0.510862947,0.852196813
pushUp,0.27320370078086853,0.3142063617706299,-0.5210684537887573,0.9999687671661377,0.2692497670650482,0.2632613778114319,-0.5484554767608643,0.9999560117721558,0.2741275429725647,0.2525063455104828,-0.5483139157295227,0.9999483823776245,0.27999669313430786,0.24046339094638824,-0.548331618309021,0.9999539852142334,0.26058974862098694,0.27746495604515076,-0.5188077688217163,0.9999288320541382,0.2590080499649048,0.2760516107082367,-0.5192099809646606,0.9999380111694336,0.25725504755973816,0.27388113737106323,-0.5194451808929443,0.9999755620956421,0.30954644083976746,0.18964481353759766,-0.5617360472679138,0.9997933506965637,0.27556657791137695,0.22492675483226776,-0.43197524547576904,0.99996018409729,0.2987423241138458,0.30873820185661316,-0.516843855381012,0.9999836683273315,0.2869916558265686,0.3256106972694397,-0.47817355394363403,0.9999860525131226,0.4578709006309509,0.24218758940696716,-0.52674800157547,0.9997003078460693,0.28385332226753235,0.2783247232437134,-0.31485575437545776,0.9999630451202393,0.5343756079673767,0.5223833322525024,-0.5165625214576721,0.9981604218482971,0.25583627820014954,0.50473952293396,-0.2151501327753067,0.983380138874054,0.5515540838241577,0.8525698184967041,-0.5421520471572876,0.9959063529968262,0.23720675706863403,0.77829909324646,-0.2372528612613678,0.9926962852478027,0.545166015625,0.9035717248916626,-0.6331299543380737,0.9825218915939331,0.1969068944454193,0.8167697787284851,-0.27521294355392456,0.9848617315292358,0.5202423930168152,0.9051645994186401,-0.6320188045501709,0.981814444065094,0.2155924141407013,0.8206799626350403,-0.33643341064453125,0.9866988658905029,0.5233877897262573,0.8907241225242615,-0.5517760515213013,0.9726901054382324,0.23432260751724243,0.8083063960075378,-0.261810839176178,0.9877296090126038,0.6071277260780334,0.2745057940483093,-0.09189767390489578,0.9988521337509155,0.5058862566947937,0.31249722838401794,0.09172651171684265,0.9978737831115723,0.6821189522743225,0.5312721729278564,-0.012284082360565662,0.9895328283309937,0.5129623413085938,0.6379090547561646,0.03620590269565582,0.7347583174705505,0.8117029666900635,0.5428743362426758,0.3030652105808258,0.9842459559440613,0.6512018442153931,0.6141018867492676,0.3250403106212616,0.5736104846000671,0.8359764814376831,0.5069912672042847,0.3363334536552429,0.8814670443534851,0.6784868836402893,0.584122896194458,0.35851943492889404,0.4236878752708435,0.8191078305244446,0.6856762170791626,0.32256078720092773,0.9669960141181946,0.6864848732948303,0.7221700549125671,0.363637238740921,0.7536967992782593
pushUp,0.27342480421066284,0.31598296761512756,-0.551408588886261,0.9999662041664124,0.26870763301849365,0.27136990427970886,-0.5838013291358948,0.9999525547027588,0.2733270525932312,0.261067658662796,-0.5836630463600159,0.9999448657035828,0.2786409556865692,0.2493826448917389,-0.5836798548698425,0.9999517202377319,0.2600818872451782,0.28362950682640076,-0.5503372550010681,0.9999206066131592,0.25844937562942505,0.2819490134716034,-0.5506990551948547,0.9999300241470337,0.25673970580101013,0.2797987461090088,-0.5509526133537292,0.9999725222587585,0.30720728635787964,0.1955970972776413,-0.6175259947776794,0.9997885227203369,0.27574142813682556,0.22646021842956543,-0.4692877531051636,0.9999547004699707,0.30101919174194336,0.3090353310108185,-0.5537859201431274,0.999982476234436,0.2886083424091339,0.3254827857017517,-0.5101233720779419,0.9999840259552002,0.458701491355896,0.24308675527572632,-0.5822150707244873,0.9997031688690186,0.28822997212409973,0.2742360830307007,-0.34085485339164734,0.9999562501907349,0.5351413488388062,0.5316348075866699,-0.5676758289337158,0.9981516599655151,0.2554386258125305,0.5016271471977234,-0.22173017263412476,0.9806007146835327,0.5526505708694458,0.8618425130844116,-0.5813655257225037,0.9960046410560608,0.23322327435016632,0.7781620025634766,-0.23776832222938538,0.9916552305221558,0.5448673963546753,0.9095970392227173,-0.6722478866577148,0.9829330444335938,0.19524531066417694,0.8162229657173157,-0.27536433935165405,0.9827678203582764,0.5202230215072632,0.9074347615242004,-0.6679680943489075,0.9822896122932434,0.20854467153549194,0.8198762536048889,-0.33646759390830994,0.984808623790741,0.523951530456543,0.8944398164749146,-0.5888155698776245,0.973267138004303,0.22853899002075195,0.8081231117248535,-0.26260435581207275,0.9859980344772339,0.6114360690116882,0.2800224721431732,-0.09191688150167465,0.99884033203125,0.52137291431427,0.33851924538612366,0.09173332899808884,0.997668445110321,0.6901645064353943,0.5171819925308228,0.07551833242177963,0.9891673922538757,0.5423620939254761,0.6340734362602234,0.13343146443367004,0.7176148891448975,0.8127465844154358,0.5446749329566956,0.4129428565502167,0.9843016862869263,0.6512004733085632,0.6152551174163818,0.4928358793258667,0.5585063695907593,0.8399746417999268,0.5200452208518982,0.44648879766464233,0.8810133934020996,0.6784948706626892,0.5842028856277466,0.5334368348121643,0.4162636399269104,0.8209729790687561,0.6860832571983337,0.40242141485214233,0.9671306610107422,0.692417562007904,0.7222201824188232,0.5337728261947632,0.7470004558563232
pushUp,0.2729124128818512,0.31709563732147217,-0.5498166680335999,0.9999608993530273,0.2671787142753601,0.2727837562561035,-0.5821800231933594,0.9999454617500305,0.2715153098106384,0.2624552547931671,-0.5820475220680237,0.9999377727508545,0.27645671367645264,0.25049522519111633,-0.58206707239151,0.9999468326568604,0.2589782774448395,0.2840477228164673,-0.5489408373832703,0.9999043345451355,0.25742486119270325,0.2820293605327606,-0.549290120601654,0.9999142289161682,0.2558504641056061,0.27968597412109375,-0.5495490431785583,0.9999662637710571,0.30276578664779663,0.19605019688606262,-0.6186462044715881,0.9997745156288147,0.27478083968162537,0.2262725681066513,-0.47101595997810364,0.9999428391456604,0.30100372433662415,0.3093875050544739,-0.5532605051994324,0.9999799728393555,0.2884976267814636,0.3253335654735565,-0.5097588896751404,0.9999801516532898,0.45986732840538025,0.2397947460412979,-0.5879812240600586,0.9997062683105469,0.28807333111763,0.26769739389419556,-0.3443520963191986,0.9999468922615051,0.5379514694213867,0.5324148535728455,-0.5772779583930969,0.9981489181518555,0.2553982436656952,0.5004286766052246,-0.22610490024089813,0.9772622585296631,0.5547592639923096,0.8620798587799072,-0.5918964743614197,0.9961262345314026,0.23274143040180206,0.777083694934845,-0.24110813438892365,0.9906480312347412,0.5456621050834656,0.9107660055160522,-0.6823827028274536,0.9834981560707092,0.19502024352550507,0.8150491714477539,-0.2777358889579773,0.9809734225273132,0.5205999612808228,0.9083115458488464,-0.6793872117996216,0.9829168915748596,0.20698778331279755,0.8184971213340759,-0.3379519581794739,0.9831645488739014,0.5253989100456238,0.8956901431083679,-0.5996242761611938,0.9740968346595764,0.22768455743789673,0.8070384860038757,-0.2659364342689514,0.984409749507904,0.6140813827514648,0.27995169162750244,-0.09191711992025375,0.9988447427749634,0.5276629328727722,0.34091493487358093,0.09172796458005905,0.997478187084198,0.6978132128715515,0.5118500590324402,0.07270963490009308,0.9886094331741333,0.5547364950180054,0.6166878938674927,0.1689823567867279,0.6961110830307007,0.8123279809951782,0.5458232164382935,0.3963989317417145,0.9841534495353699,0.6628478765487671,0.6093207597732544,0.5182135701179504,0.5422651171684265,0.839026689529419,0.5269975066184998,0.42901620268821716,0.8803668022155762,0.6887514591217041,0.5758321285247803,0.5579337477684021,0.40760135650634766,0.8236747980117798,0.681374728679657,0.39232978224754333,0.9670255780220032,0.700615644454956,0.7141993045806885,0.5612698197364807,0.7389509081840515
pushUp,0.27290090918540955,0.31905707716941833,-0.5751990079879761,0.9999513030052185,0.2668990194797516,0.2741762101650238,-0.6096039414405823,0.9999336004257202,0.2711631953716278,0.26361533999443054,-0.6094689965248108,0.9999261498451233,0.2760509252548218,0.25131526589393616,-0.609490692615509,0.9999383687973022,0.2588087022304535,0.2846514582633972,-0.5745581388473511,0.9998782873153687,0.25724026560783386,0.2822231650352478,-0.5749037861824036,0.9998897910118103,0.25566157698631287,0.27962684631347656,-0.5751769542694092,0.9999567270278931,0.30237260460853577,0.19641754031181335,-0.6491982936859131,0.9997479319572449,0.274787038564682,0.22585421800613403,-0.4945143759250641,0.9999260902404785,0.301140159368515,0.31045615673065186,-0.5791181325912476,0.9999749064445496,0.28853321075439453,0.3254457116127014,-0.5334813594818115,0.9999732375144958,0.460215300321579,0.23271939158439636,-0.6138623356819153,0.999706506729126,0.28851625323295593,0.26529163122177124,-0.35904985666275024,0.9999374747276306,0.5413495898246765,0.5309228301048279,-0.6065520644187927,0.9981244802474976,0.2563231289386749,0.4969524145126343,-0.23359383642673492,0.9737216830253601,0.5561874508857727,0.8631731271743774,-0.62739497423172,0.9962385296821594,0.23278644680976868,0.7751358151435852,-0.2545817196369171,0.9896702170372009,0.5462275743484497,0.9112436771392822,-0.7196552157402039,0.984035313129425,0.19463661313056946,0.8138837218284607,-0.2922341227531433,0.9792928695678711,0.5209029912948608,0.9086710810661316,-0.7159057259559631,0.9835071563720703,0.2067796289920807,0.8176851868629456,-0.3530862629413605,0.9816645383834839,0.525885283946991,0.8966782093048096,-0.634569525718689,0.9748464822769165,0.22793665528297424,0.8061695098876953,-0.2801894545555115,0.9829034209251404,0.6155250072479248,0.2773323059082031,-0.09390635043382645,0.9988449811935425,0.5319429039955139,0.3415524661540985,0.0936158150434494,0.997299313545227,0.7049182653427124,0.4917168617248535,0.08714176714420319,0.9876160621643066,0.5700498819351196,0.6070193648338318,0.19343768060207367,0.6747274398803711,0.81168532371521,0.5458247661590576,0.43793267011642456,0.9838650226593018,0.6723167896270752,0.5993464589118958,0.5687630772590637,0.5295621752738953,0.8380357027053833,0.526377260684967,0.4728785753250122,0.8798351883888245,0.6988970041275024,0.5610771179199219,0.6110823154449463,0.40381142497062683,0.8249567151069641,0.6786936521530151,0.43652409315109253,0.9669423699378967,0.7162564992904663,0.7064809799194336,0.6134728193283081,0.7347691059112549
pushUp,0.27288204431533813,0.3290262818336487,-0.575190007686615,0.9999306797981262,0.2664065659046173,0.28645452857017517,-0.6079126000404358,0.9999104738235474,0.2705411911010742,0.27613767981529236,-0.6077779531478882,0.9999041557312012,0.27519041299819946,0.2641249895095825,-0.6077958941459656,0.9999215006828308,0.25839412212371826,0.2955297529697418,-0.5734500885009766,0.9998249411582947,0.25678837299346924,0.2926848232746124,-0.5737871527671814,0.9998406171798706,0.2551850974559784,0.28965991735458374,-0.5740694403648376,0.9999367594718933,0.3014015853404999,0.20174361765384674,-0.6466099619865417,0.9996901154518127,0.27470746636390686,0.22994540631771088,-0.49484023451805115,0.9998805522918701,0.30112600326538086,0.31568828225135803,-0.5791822075843811,0.9999633431434631,0.28854459524154663,0.3306446373462677,-0.5344806909561157,0.9999558329582214,0.4622335433959961,0.22655269503593445,-0.6137276887893677,0.9996930956840515,0.28934571146965027,0.25981423258781433,-0.3649961054325104,0.9999139904975891,0.5461203455924988,0.5308225750923157,-0.6122449040412903,0.9980825185775757,0.25761598348617554,0.4963551163673401,-0.24242983758449554,0.9673976302146912,0.5571401119232178,0.8630605340003967,-0.6371403932571411,0.9963184595108032,0.23282212018966675,0.7737075686454773,-0.2722153067588806,0.9875894784927368,0.5462549328804016,0.9111570119857788,-0.7278922200202942,0.9844151139259338,0.19454412162303925,0.8130646347999573,-0.3111993968486786,0.9760211706161499,0.5208805799484253,0.9086354374885559,-0.7248753309249878,0.9839412569999695,0.20691771805286407,0.8175311088562012,-0.3684782385826111,0.9787347316741943,0.5258947610855103,0.8966489434242249,-0.644597589969635,0.9753169417381287,0.22812612354755402,0.8060243129730225,-0.2971099317073822,0.9800187945365906,0.6168203949928284,0.2727716267108917,-0.09410440921783447,0.9987695813179016,0.5343334078788757,0.33960258960723877,0.093756765127182,0.9966180920600891,0.7058082818984985,0.478815495967865,0.1261463165283203,0.9854143261909485,0.5906628370285034,0.5711102485656738,0.2639476954936981,0.6408400535583496,0.8113997578620911,0.5460424423217773,0.48036661744117737,0.9830940961837769,0.6800507307052612,0.5817200541496277,0.6413009166717529,0.5114098787307739,0.8375825881958008,0.5263503193855286,0.5136007070541382,0.8773177266120911,0.7055624127388,0.5482898950576782,0.6825379133224487,0.3950187861919403,0.825688898563385,0.6769758462905884,0.46403902769088745,0.9661522507667542,0.7203100323677063,0.6949423551559448,0.6699392795562744,0.7279449105262756
